Quantities,PartID
682305-1,https://rebrickable.com/sets/682305-1/venom/?inventory=1
1,87747
2,79194
2,85861
1,18395
75367-1,https://rebrickable.com/sets/75367-1/venator-class-republic-attack-cruiser/?inventory=1
5,28802
36,99207
6,11215
46,3005
10,6111
20,3622
1,49311
7,2456
1,15254
4,42022
4,42023
12,4733
4,2921
4,2877
29,3937
26,3938
13,6134
6,1927
4,43045
93,3024
32,4477
53,60479
267,3023
192,3710
22,78329
76,3666
98,3460
27,2445
12,91988
35,4282
88,3022
101,3020
68,3795
37,3031
26,85861
22,4032
42,2654
2,44861
2,60470
14,18677
8,26599
17,6179
12,11477
4,15068
8,3665
4,52501
2,3737
9,32062
4,3705
5,3706
5,3707
8,45590
2,18651
1,69819
14,41677
12,6632
3,32524
4,14720
24,6541
6,2730
12,3895
12,32018
23,32000
12,32064
19,3701
11,3702
3,32324
8,32555
14,3713
12,18654
2,87408
4,65098
66,65304
178,61332
66,63864
49,2431
50,6636
20,14719
58,69729
1,90498
197,2412
2,62885
2,50305
2,50304
31,3004
43,3062
64,3021
17,3032
5,3298
20,43093
4,27940
52,42924
12,3001
4,59230
20,3484
2,78258
9,87994
16,90540
9,63965
2,11090
4,23443
13,36841
7,36840
24,99781
10,99780
11,41682
57,3010
10,3008
9,3007
4,47457
8,70681
58,92947
14,4070
7,87087
10,32952
10,11211
4,87926
3,63586
4,61190
8,30383
4,54657
12,6231
24,4865
22,23950
12,86996
64,3623
16,3832
34,2420
48,3034
18,11212
28,3029
2,2639
12,3035
42,3033
30,3036
24,18646
10,60897
32,35480
8,2540
4,48336
99,15573
18,63868
37,32028
16,22890
28,34103
16,33909
2,18674
30,61409
42,54200
32,85984
6,15672
4,3040
14,60481
4,98560
4,29120
4,29119
5,4287
8,87083
2,55013
32,11214
20,32523
4,32449
14,3700
6,3894
2,6575
4,4185
84,3070
36,3069
54,4162
19,3068
77,26603
24,79393
44,35787
23,25269
26,20482
50,15712
74,99563
14,27263
6,11203
34,26601
32,24299
32,24307
14,2450
2,90194
39,41770
39,41769
6,30355
6,30356
24,78443
24,78444
10,6106
39,44728
12,15207
1,4081
25,41740
4,3176
12,28192
32,93273
83,87079
4,15535
2,42445
5,30374
2,30150
19,73825
6,6112
21,3009
9,3003
6,2357
2,13731
10,4216
18,22885
11,15533
2,87544
20,3030
8,3958
1,41539
13,32828
67,6141
26,14704
2,4510
4,10247
2,41862
22,87580
4,6180
4,60477
3,30363
4,3037
2,2937
4,3678
2,24201
5,35464
4,76959
4,18759
4,4871
2,11253
4,44294
4,32184
12,73230
56,3703
26,32123
48,4274
4,61184
2,77765
11,3709
10,3738
4,10202
10,1126
2,2432
22,22385
1,25059
4,64567
7,47397
7,47398
4,51739
1,65429
1,65426
9,43723
9,43722
10,30503
9,14181
7,54384
7,54383
1,48208
1,48205
10,3544
10,3545
12,30504
2,60483
2,96874
4,32316
20,98585
4,75937
4,62462
6,15038
6,64712
4,1148
5,73562
2,88072
8,60478
8,3172
1,3300
1,3039
4,13547
14,32291
2,11478
2,2391
2,32526
2,85943
10,66906
2,98138
16,24316
6,79389
4,3002
3,4304
4,43898
4,11458
4,65487
4,3941
2,6232
8,4519
3,60485
2,42003
2,32017
1,10104
1,87081
2,71752
4,53585
2,32270
1,61485
6,60212
2,6005
2,6091
2,44567
4,11153
1,35185
1,93592
4,26604
4,67695
6,10928
3,89678
1,30414
2,43056
1,74611
2,64799
2,3673
4,99206
8,93274
2,60581
2,59349
2,1745
12,4460
3,24246
2,64225
2,65509
1,3245
2,32802
12,37352
4,78522
3,32530
43217-1,https://rebrickable.com/sets/43217-1/up-house/?inventory=1
2,99781
1,3001
2,4070
1,87087
2,30162
15,64644
1,98289
3,6134
19,3023
1,48336
3,18674
1,32064
3,61332
1,15535
2,37695
5,3004
14,3010
4,6091
11,3460
8,24201
2,3034
5,15573
3,11458
17,3005
1,13965
4,22885
1,15672
2,60481
4,11211
3,3020
28,85984
9,3070
1,4733
3,4477
6,3022
1,3021
5,3035
3,3958
2,85861
10,32028
1,3049d
1,3044
1,68888
2,63864
4,2431
2,35787
1,24299
1,2450
1,50305
1,80679
2,87580
2,65509
6,60593
9,99780
5,99207
2,3009
1,60479
1,4079
2,4162
7,3068
2,34816
1,1413
6,3941
1,4032
2,79741
1,4528
2,11253
1,6003
1,18980
1,87079
13,87994
31,3262
2,2980
2,30166
6,32828
2,60470
2,16091
4,4599
22,15395
11,3710
6,41740
8,24947
2,67810
6,60475
2,3028
3,3622
1,96874
3,63965
1,85975
4,6141
8,98138
1,41835
1,3899
1,86996
1,32062
1,3706
3,89678
1,24324
1,24093
1,30150
1,2454
2,2357
1,3002
1,60616
1,3666
1,3832
4,3795
3,99206
8,54200
2,32000
2,26603
7,14769
5,99563
16,25269
1,34103
1,10166
6,14716
3,3062
1,60596
3,3937
3,15207
4,3839
1,4510
2,27507
1,51739
2,3957
1,60601
6,60602
1,28621
14,30374
24,11090
2,36841
2,49307
1,37352
1,92947
12,26604
2,33303
3,75937
3,22388
1,59443
2,6541
2,3069
1,1751
2,2412
4,32952
2,60897
2,60477
3,3039
2,3045
2,4460
2,14719
2,60592
1,10102
40615-1,https://rebrickable.com/sets/40615-1/tusken-raider/?inventory=1
2,32952
1,3958
1,41740
2,2431
1,87079
2,3003
2,26604
3,4032
1,15712
10,3024
22,3023
5,3710
1,3022
2,2420
5,3020
1,32028
12,11477
13,3070
8,3069
3,18654
2,3004
9,22885
1,30414
1,11610
2,86996
5,32828
2,24246
5,20482
1,3941
1,92690
2,87994
1,59900
5,85861
1,1745
1,4081
4,15573
4,99206
1,2561
5,99781
5,4070
2,11476
2,85984
1,43722
2,41769
6471332-1,https://rebrickable.com/sets/6471332-1/turtle-van/?inventory=1
1,3795
6,6141
4,32064
1,4032
1,66956
2,25269
1,14417
1,14704
1,15535
4,25214
2,3705
1,3001
2,3666
1,3020
1,3068
4,49097
2,3065
2,3039
1,99781
2,3622
1,3032
1,98281
76959-1,https://rebrickable.com/sets/76959-1/triceratops-research/?inventory=1
4,93609
2,78258
1,30374
2,36840
1,23444
13,3023
1,4282
7,3022
3,3021
1,3020
4,32828
33,6141
2,30586
10,54200
1,3829
8,2412
1,43723
1,43722
4,72206
8,99781
1,28802
1,3837
1,3030
8,85984
2,32607
6,3666
4,3795
1,4081
5,15573
1,92107
2,3038
9,3070
5,3068
2,24855
2,11215
1,3001
1,3034
2,40687
8,11211
4,3024
12,3623
1,72132
1,52031
2,87079
2,69729
4,35789
1,22667
8,73825
4,32028
1,98170
1,98172
1,98171
1,98173
1,11893
1,98169
1,33320
4,99207
4,3040
1,3039
4,60481
4,11477
4,26601
1,30136
3,3710
2,11212
1,3032
2,18980
2,99206
2,2431
2,87552
1,35336
1,92583
1,65633
2,47457
1,3031
2,3004
4,6091
1,41740
1,3069
2,4162
4,14769
1,10103
40595-1,https://rebrickable.com/sets/40595-1/tribute-to-galileo-galilei/?inventory=1
1,93609
13,3005
12,3245
13,3622
4,3009
2,85975
2,3031
9,3035
2,85861
4,18674
1,3738
4,2462
4,30503
2,30504
2,22484
2,32474
10,87580
3,99781
2,4865
2,3795
2,41740
6,33909
2,3043
9,3069
16,14719
27,3068
4,26601
2,3040
1,1751
7,3034
1,32803
4,6636
2,28870
6,32607
6,11211
2,4274
3,35442
3,3004
6,88292
4,3831
4,3830
13,3023
4,3010
1,2343
1,30154
1,26047
4,15712
1,63965
3,3003
4,20310
1,32952
2,30414
1,39789
3,37762
1,3710
4,3666
2,3460
1,2420
2,3021
1,4081
2,35480
7,15573
1,4079
2,3665
1,69729
2,20482
1,15535
2,2456
6,87087
6,98283
4,64644
1,3626
1,59349
1,3839
3,87693
2,63864
3,27448
1,10104
1,93223
71037-6,https://rebrickable.com/sets/71037-6/t-rex-costume-fan/?inventory=1
1,88646
1,19973
10315-1,https://rebrickable.com/sets/10315-1/tranquil-garden/?inventory=1
9,30374
30,30414
6,32932
35,3023
11,4282
14,3022
24,3021
12,3020
12,3034
8,60478
26,88930
10,15068
5,18651
3,61332
18,3068
30,87079
11,98138
10,40145
11,59895
21,43723
20,60592
1,43093
11,59900
8,37762
99,24866
5,68212
1,33320
4,22484
5,3009
1,15254
3,47457
3,90258
3,33492
6,3832
16,4190
17,87580
1,32018
4,89678
117,3069
8,25269
44,27263
16,33909
8,3675
4,3297
7,28598
31,2682
20,2417
35,32607
16,3623
4,3666
3,3958
14,4032
2,35787
20,43722
6,2450
25,3005
10,14716
5,3008
1,3032
8,15573
3,65509
35,32606
4,3001
3,3029
1,35044
7,54200
4,3039
1,24307
9,13548
2,42862
4,48165
1,3002
7,2456
9,4740
10,30176
33,3024
10,3795
5,3030
10,30357
9,3700
4,26601
5,3003
5,4733
8,30136
6,58176
1,86996
2,91405
16,2420
2,3028
2,92438
4,14418
1,60477
1,60481
1,32073
1,6636
3,68869
3,87620
1,6564
1,43710
2,43711
7,85861
4,39262
4,44861
1,96874
9,85975
2,15470
4,26047
16,2540
1,98374
7,30377
8,23443
5,7508
8,11476
3,32062
3,11214
1,67361
14,40379
1,40378
2,98313
4,78258
3,63965
3,2465
5,2357
1,3062
1,65473
2,98397
6,24122
1,24204
14,3710
5,3460
1,64799
7,18674
3,59443
3,32016
1,32000
5,62462
4,3070
8,2431
4,14719
10,20482
1,15712
1,23986
3,22885
2,79808
2,32828
4,41740
7,4162
3,6141
3,34172
18,60601
3,24246
1,41682
11975-1,https://rebrickable.com/sets/11975-1/tractor/?inventory=1
1,35654
1,47720
1,4079
1,3829
2,61254
1,2496
1,11211
1,3021
1,60478
2,15068
1,11090
2,3937
2,3938
2,3023
1,3795
1,85984
2,13971
1,2415
1,60470
10329-1,https://rebrickable.com/sets/10329-1/tiny-plants/?inventory=1
3,87081
6,30136
3,3031
3,18651
3,87994
4,37762
2,33183
32,4032
20,20482
4,66909
1,15469
1,68212
9,24866
3,2526
4,18853
18,3484
6,30414
7,89678
3,3709
14,60474
8,2514
6,98138
3,64951
12,79756
12,86876
24,3023
21,3020
12,32028
12,33909
96,15068
12,93604
12,3069
12,79393
12,27507
3,68327
4,4367
30,85861
6,80674
8,3852
8,15712
2,15573
12,18674
12,2450
1,96874
5,65578
20,22885
4,3565
6,3022
14,26047
36,35480
3,15535
4,49668
4,3941
12,30166
12,61252
5,4740
4,65138
4,90826
2,2682
1,87580
2,65700
6,25269
2,2654
4,32607
2,18970
4,64847
4,30377
2,63965
2,1745
3,32062
1,3062
3,4733
22,32828
1,98284
36,4304
1,90202
10,6141
6,14769
4,68211
10,19119
3,75937
2,93274
1,39262
1,53451
4,30172
75347-1,https://rebrickable.com/sets/75347-1/tie-bomber/?inventory=1
9,3004
1,87081
3,3937
2,6134
1,93095
19,3710
7,3666
4,4282
4,11212
1,11476
26,60478
13,32803
4,73230
6,61332
9,3069
7,63864
8,2431
12,87079
8,35787
1,15535
8,65886
3,92738
2,11211
2,42924
10,73825
2,99780
8,99207
1,93274
4,3005
1,3003
2,3001
4,60475
2,47905
1,30031
1,3938
3,69755
14,3022
8,3020
1,3795
6,3032
3,4032
2,4081
9,35480
37,32028
7,54200
33,85984
1,3039
9,11477
4,72454
4,22961
8,27925
1,26603
3,20482
4,2432
7,99563
20,3023
2,79389
10,99781
9,44728
6,2357
12,65617
1,44375
2,43045
2,69754
1,4865
13,4477
6,3029
3,3031
1,3035
2,73110
4,1745
3,11213
2,26047
20,15573
8,63868
4,33909
2,61409
9,88930
2,24201
2,29120
2,29119
2,15068
8,93273
2,3747
1,4871
2,11253
3,3700
2,3701
6,61184
6,3070
2,14769
2,2412
1,11291
8,26601
8,30503
2,64567
1,96874
5,3024
2,3622
2,73109
2,89678
5,22885
1,3960
4,2654
13,98138
1,30374
2,78329
6,3062
6,59900
1,19917
21244-1,https://rebrickable.com/sets/21244-1/the-sword-outpost/?inventory=1
18,3005
12,3004
1,3008
26,2357
2,30414
16,3024
5,3832
10,3020
6,3795
2,3031
3,3958
1,4032
1,2817
63,3068
1,14769
25,3022
2,3028
49,87580
2,4216
1,19727
2,3021
2,3004
26,3003
3,98283
2,15533
3,59900
2,3032
14,6141
3,87079
2,24855
2,92438
4,24866
4,14716
1,6111
1,3010
1,3009
28,3001
15,2456
6,86876
3,22885
7,3023
5,3700
3,61184
2,3673
1,18787
1,78801
2,98138
1,33051
1,41682
1,3035
1,3036
7,3070
3,3069
1,18792
1,4865
1,3062
5,6223
1,20482
21240-1,https://rebrickable.com/sets/21240-1/the-swamp-adventure/?inventory=1
2,4032
3,3020
1,3033
3,87580
4,24866
6,3003
4,3001
2,65509
3,3070
1,3128
1,18788
2,24855
4,2420
1,3031
1,1745
2,48336
2,60470
3,24246
2,3673
4,3004
1,3068
3,3022
1,32316
2,2357
2,3795
1,3032
1,6541
1,19729
2,98138
21248-1,https://rebrickable.com/sets/21248-1/the-pumpkin-farm/?inventory=1
5,4032
1,3030
4,3033
2,33183
5,24866
4,3004
24,3001
1,3831
7,3710
26,87580
5,3069
5,2431
1,14769
2,64644
4,2456
4,3070
4,99780
2,18791
17,3020
2,41740
1,3129
29,3003
1,24855
6,3023
7,2420
1,3958
2,1745
3,48336
3,60470
2,87079
4,24246
1,3128
2,6141
5,3022
1,18792
3,3005
2,3068
1,4738
1,80835
7,3004
12,3622
2,4070
3,19729
2,2445
1,87087
2,30137
1,3830
3,3795
1,3034
4,85861
1,6223
2,98138
1,20482
2,2654
4,3024
1,28621
1,24946
21245-1,https://rebrickable.com/sets/21245-1/the-panda-haven/?inventory=1
4,93609
14,41682
29,3005
8,14716
4,6111
34,3004
23,3010
3,3009
12,3003
16,2357
23,3001
3,2456
2,4490
2,11211
41,3024
37,3023
4,3623
14,3460
22,3022
7,3021
18,3020
6,3034
2,3030
5,3031
9,6141
5,4032
1,11476
1,69934
19,87580
5,3070
6,3069
4,2431
2,4162
7,3068
4,26603
15,87079
4,69729
18,11203
2,4727
4,3958
2,64644
1,86996
3,3008
3,3036
1,18788
1,65578
1,24855
14,22885
4,50340
4,92582
8,3710
8,2420
4,26047
1,63868
3,4733
1,4081
1,18792
2,3004
1,98138
1,1126
2,44728
2,99207
9,3795
1,20482
1,28621
2,66219
1,3007
1,24946
3,4477
2,3666
1,3032
1,3035
2,3033
1,15573
2,65509
2,63864
1,14769
4,24866
1,32952
76255-1,https://rebrickable.com/sets/76255-1/the-new-guardians-ship/?inventory=1
4,36840
6,99780
18,99207
2,76766
3,3010
2,3003
2,3002
29,3023
11,3666
1,2445
1,4282
6,3022
28,3020
36,3795
4,3031
25,4032
4,18980
71,35480
6,44861
6,11476
2,18677
6,24201
4,93606
4,18651
4,40490
4,2730
4,3703
6,3700
1,3701
2,32324
1,62462
18,61332
14,3069
18,6636
7,87079
4,15535
1,43093
20,42924
5,30377
2,73825
44,99781
18,44728
6,3004
2,3008
4,11211
4,3943
2,44567
2,50337
2,15207
8,3710
6,3021
5,3032
16,79846
5,32828
4,30357
3,48336
4,60470
2,11458
4,4590
6,33909
36,61409
25,85984
2,3044
12,28192
4,60481
16,11477
3,45677
4,3660
1,72454
12,32523
6,32124
4,26603
5,24246
12,99563
2,11203
2,37
4,24299
4,24307
4,51739
4,3001
24,6091
2,10314
6,78666
4,67810
8,6081
8,2420
16,15573
9,54200
4,3045
4,88930
4,29120
4,29119
12,32803
6,3665
5,3070
20,2431
2,98138
9,25269
4,66857
4,22385
2,30022
18,43723
18,43722
8,35789
4,92279
36,2412
3,17010
5,21459
10,93274
14,64570
2,92582
1,87552
16,41740
4,10247
4,75937
2,87580
2,99206
4,88646
1,64799
4,32526
2,14720
2,3702
4,44874
1,68327
2,3009
6,3623
2,3298
8,35787
8,26601
2,27262
1,96874
2,47457
18,6141
2,2540
8,65304
6,30367
5,11833
1,46413
1,60474
1,10102
80048-1,https://rebrickable.com/sets/80048-1/the-mighty-azure-lion/?inventory=1
4,36840
20,79389
4,28802
14,99207
2,3622
4,3003
2,2357
2,3001
1,98100
2,30136
1,4595
2,4740
1,57360
1,57697
1,24122
4,98585
1,77257
32,3023
6,3710
29,6141
2,60474
2,18980
1,3839
2,34103
3,10247
2,87580
2,15456
2,27167
11,24201
7,29120
7,29119
11,66956
9,32803
6,93273
4,66955
2,45677
2,98281
2,3747
1,76959
1,18651
2,32034
2,32291
2,53585
6,73230
2,3702
2,32324
3,67696
2,48171
2,3713
2,65304
18,61332
10,47455
4,79505
6,27925
2,98138
22,22385
1,37775
2,27393
2,64567
1,18034
1,6565
1,6564
8,47456
4,51739
1,60212
2,28326
6,43093
2,42924
14,6091
12,47457
3,87087
3,80017
1,93095
4,3623
6,3022
4,2420
1,3795
6,49668
3,15573
3,60470
7,15208
4,15672
1,3039
12,11477
2,3070
5,3068
12,99563
1,41770
1,41769
5,4218
7,35480
3,15068
4,32192
8,99780
4,93274
4,80563
1,87083
2,85943
1,57909
2,48169
4,87747
10,36841
8,28192
4,3020
1,2654
2,3665
6,63868
1,40379
1,40378
10,99781
12,44728
2,78666
4,70681
4,44674
4,3460
7,4032
2,30357
2,48336
2,54200
4,3700
1,62462
6,25269
4,47753
2,43723
2,43722
4,6106
1,11289
2,73825
1,37352
4,17485
1,77258
1,30166
2,14704
2,2736
2,3895
2,32000
2,42610
10,24866
2,87620
1,24946
1,96874
2,24375
1,87994
6,16770
1,39262
2,37762
3,2665
1,2601
2,32607
6,32828
4,85861
6,26047
14,15070
6,92692
2,25375
2,39739
1,20482
1,2665f
1,35485
1,66909
2,2665g
1,2665d
1,2665e
2,47458
2,47759
4,32028
6,32062
2,3705
8,89678
1,63965
2,61409
2,59443
1,80796
2,53451
4,3002
2,49307
1,68547
12,3021
4,60897
2,14769
1,24299
1,24307
2,60475
10,44861
3,4519
2,3894
1,10102
75363-1,https://rebrickable.com/sets/75363-1/the-mandalorian-n-1-starfighter-microfighter/?inventory=1
1,99781
1,3022
2,32064
1,92738
2,3023
10,6141
8,54200
1,63965
2,99780
2,92947
3,69755
1,3710
2,2420
1,3021
2,18980
3,24482
1,3668
2,69754
2,98100
1,86876
1,59900
2,3942
2,3020
4,15573
1,41740
3,85984
2,11477
1,30602
3,32803
2,93273
2,24014
2,20482
1,2419
1,41770
1,41769
5,85861
21250-1,https://rebrickable.com/sets/21250-1/the-iron-golem-fortress/?inventory=1
24,3005
21,11211
81,3024
35,3023
27,4032
40,35480
7,32062
2,47455
10,43093
2,14769
3,3456
73,87580
27,3020
2,5333
31,3004
1,3004
2,80431
4,67446
2,15535
5,64644
14,3460
2,4282
19,3795
11,3070
11,14716
10,86996
39,3022
11,3069
16,3068
20,15573
17,87079
2,99563
1,18788
2,18787
9,65578
9,3010
65,3001
38,2420
31,3031
2,3033
3,48336
4,60470
32,3003
32,2357
51,6141
2,32001
1,3738
1,26603
1,69729
3,18792
1,4738
1,80835
2,96874
31,24866
14,2654
2,3032
6,60478
4,41740
8,33909
1,65509
2,24316
1,6111
4,2454
1,3008
5,2456
4,30237
15,22885
5,3832
10,91988
9,3034
3,3035
1,3027
1,3036
2,79194
7,20482
3,11215
2,2453
2,3245
2,3007
2,4216
5,3937
2,3938
3,6134
2,44567
2,28974
18,3710
2,3958
6,4304
2,6541
4,32064
4,3701
2,3709
4,2431
10,14719
2,61332
37,54200
1,67361
4,53451
9,98313
14,11090
3,99781
5,32952
1,4595
9,95344
11,59900
6,53923
6,57360
9,3623
2,78329
4,39613
26,32828
21,85861
2,6003
2,78257
6,49668
3,63868
6,18677
7,77850
4,10247
12,11477
2,32803
2,80177
2,80178
2,22961
12,6636
14,27925
45,35787
85,25269
7,98138
12,1748
2,3395
4,11291
2,30503
1,48208
1,48205
12,6106
2,1927
4,27507
14,22385
1,24299
1,24307
4,43723
4,43722
7,68211
9,87994
11,3565
16,32607
3,18674
2,65138
1,24946
1,41750
1,41749
2,79393
1,22484
1,67329
6,89678
20,29120
20,29119
17,15068
20,24201
2,41751
3,15469
6,26047
10,41682
9,52107
3,3666
1,2445
13,27261
5,3040
3,93273
4,13547
4,32192
1,11203
1,50305
1,50304
2,4070
6,24855
2,60476
2,26604
1,14704
3,4274
6,23443
1,36840
1,4733
10,37762
1,53031
5,11153
4,32474
13,24246
2,19858
4,11089
4,30565
3,3484
6,15208
2,4697
1,15712
2,92585
5,87747
3,78258
2,30374
1,3705
4,40379
5,99780
2,28802
1,60897
1,3176
2,15706
1,85984
2,32016
6,27263
12,2450
8,41770
8,41769
2,3941
1,4477
1,98284
6,44861
3,11458
1,75937
3,73230
5,30132
16,26601
1,44728
3,87087
6,30414
1,60479
8,3021
2,88072
2,3039
1,4460
2,50950
1,4042
1,10183
6,39262
2,67338
1,44301
4,15672
1,41748
1,41747
76247-1,https://rebrickable.com/sets/76247-1/the-hulkbuster-the-battle-of-wakanda/?inventory=1
6,99207
1,76766
2,3937
2,78329
2,2420
12,78256
1,71752
2,26599
4,11477
2,18651
2,53585
1,48172
1,3068
2,99781
8,4070
4,1927
2,86996
6,3710
3,3021
6,85861
4,79491
4,61252
2,35480
4,48336
1,15573
6,63868
3,18674
6,29120
6,29119
15,15068
2,85943
2,67696
2,48170
2,48171
2,48169
2,89678
4,47455
6,26601
1,24299
1,24307
2,28326
12,98313
4,73825
4,99780
4,44728
3,93274
4,6091
2,22885
2,68568
10,60897
8,54200
10,28192
3,30602
1,32803
1,80177
1,80178
4,93273
6,3665
3,32064
7,3069
2,67095
2,35459
6,11203
2,22385
2,64225
1,51739
2,35299
1,18990
3,11211
10,3023
1,60474
8,60478
2,85984
2,24201
2,30377
10,6141
1,93789
2,87994
2,30374
2,6134
3,18646
4,50950
2,73109
1,3709
2,3070
2,27263
4,47457
4,3022
4,32828
4,2540
4,4185
2,66857
6,99563
2,10187
1,47458
2,47456
1,3941
2,32062
1,15462
4,79389
2,32952
1,30136
4,2654
4,98138
1,4032
1,10101
76232-1,https://rebrickable.com/sets/76232-1/the-hoopty/?inventory=1
1,14769
4,11211
2,11212
3,54200
2,42924
1,3070
6,32607
1,37695
1,24866
2,6541
2,44728
1,3008
1,37762
2,69755
4,3795
1,3034
3,3036
4,4032
2,18646
1,60897
1,35480
2,6179
10,61409
1,20482
1,2419
1,3062
1,13786
4,99207
4,2357
8,76797
2,2420
1,3032
5,24309
1,96874
1,13608
2,50303
2,36840
4,2465
2,3010
10,3009
2,3003
3,2456
2,3007
2,13731
3,44126
2,95188
4,68013
1,53020
2,69754
6,4477
4,3666
1,32828
2,18980
4,49668
2,2817
1,6180
2,3298
2,3675
2,3297
2,3039
2,4445
7,15068
4,50950
7,80177
7,80178
6,4287
16,3747
8,3665
1,2730
2,3068
4,26603
2,87079
2,15535
2,2412
2,49153
1,22385
4,64225
1,65429
1,65426
1,41770
1,41769
1,42862
1,48165
1,3899
3,3001
4,2877
12,3710
1,3022
8,3020
4,11477
7,3660
2,24246
1,43723
1,43722
1,98138
3,24093
2,60581
18,3023
4,2654
14,3005
6,3024
4,85861
10,35032
1,18729
4,6141
1,80686
2,6091
16,22885
2,2980
2,60479
10,3021
2,15573
9,87580
1,33909
4,85984
2,4460
1,3069
4,2431
2,6636
4,25269
3,15712
1,10100
21243-1,https://rebrickable.com/sets/21243-1/the-frozen-peaks/?inventory=1
21,6141
3,4032
2,3460
21,3068
2,3002
1,3029
1,2639
28,87580
1,32000
9,87079
3,64644
4,3004
2,3010
33,3003
27,3001
1,3033
9,3005
1,95344
28,3024
9,3023
5,2420
3,22388
1,24855
3,24866
2,3710
9,3020
1,3032
2,98138
1,6112
1,3009
1,2357
1,2456
1,95343
1,3938
1,91405
10,3022
1,18789
1,18787
3,3795
4,3004
1,4738
1,80835
1,22667
3,85861
1,18677
2,41740
5,3069
1,18792
1,2654
1,63864
2,1126
1,01648
2,4216
1,3937
1,3021
1,32028
2,2431
1,11203
1,3673
21242-1,https://rebrickable.com/sets/21242-1/the-end-arena/?inventory=1
2,99780
2,99207
4,41682
1,6112
2,3008
7,3003
7,3001
3,2456
1,4733
11,30136
6,30137
19,3024
8,3022
1,3020
2,3795
4,3034
1,3031
2,79194
13,87580
4,6180
2,76959
2,3705
2,32014
8,3070
5,3069
2,6636
14,87079
2,32523
10,3004
2,39789
13,3023
2,11212
2,32316
2,3700
2,14719
1,11203
1,3941
2,3005
1,3623
7,6141
6,24866
1,11211
2,3710
4,2476
1,15456
2,4519
1,44294
4,32013
3,32123
5,3673
1,26603
1,18788
1,18792
2,3036
1,3068
2,69729
1,33172
1,18787
2,32062
3,3713
2,33183
2,3007
1,4282
4,3958
2,6223
2,20482
1,28621
1,3024
43215-1,https://rebrickable.com/sets/43215-1/the-enchanted-treehouse/?inventory=1
2,3007
1,38648
2,6134
6,61332
1,61485
5,3622
4,15254
3,30414
2,3937
10,4032
24,35480
3,32028
10,20482
20,98138
1,44728
8,3005
6,59900
34,24866
12,32607
5,99206
5,73230
2,15712
2,99780
3,80674
1,32828
2,99781
1,69729
9,22885
3,3623
1,80015
1,65509
1,67095
1,52494
1,35443
1,40244
1,6021
2,4536
20,3069
15,3004
10,3010
3,2357
7,3001
1,2456
21,3062
6,85080
5,48092
8,11211
14,3023
13,3710
7,41740
3,35442
3,3176
9,54200
7,4286
4,28192
11,60481
7,6636
4,24246
5,2412
2,22385
1,49656
7,85984
1,4499
6,3941
1,60596
4,3022
1,3032
2,3033
1,3958
5,3036
2,79194
1,30357
5,6003
7,15573
9,87580
7,33909
8,40243
5,87079
4,66857
1,18920
2,18034
6,2453
4,3035
4,41948
4,68568
1,18980
16,18674
1,28466
10,2431
8,26603
12,80497
5,40378
14,68211
3,11090
3,22886
5,2454
5,3009
10,3003
12,18653
2,30099
6,6091
8,88293
2,87087
16,32952
1,24593
1,85941
6,30987
1,59349
3,3024
8,3666
3,3021
9,3020
5,1745
1,28387
1,27976
5,15571
6,15672
4,3040
6,11477
6,13547
16,3665
2,67440
2,2449
6,27925
6,25269
6,14769
2,66897
4,32000
1,49153
1,3002
4,3700
8,49307
4,37352
7,20952
2,15279
6,2423
4,3795
1,2654
6,79393
6,27507
2,14716
1,80031
8,6141
1,11213
1,60897
2,63868
8,14719
11,2417
2,3034
1,15397
1,60474
1,61252
3,15068
1,4739
1,80503
4,35044
3,63864
1,96874
1,37776
1,4738
1,87994
1,24324
1,24093
1,87585
3,30136
2,93095
3,3068
1,30044
6,35649
1,92474
3,65578
1,30151
1,23945
5,3039
1,30367
10,2682
1,11833
1,22483
1,28870
1,28621
2,85861
1,6126
13,30385
3,3160
4,64867
5,78258
1,41682
1,3008
1,3006
1,3659
1,92950
3,16577
2,79756
2,98100
2,52107
1,92410
1,3844
1,7547
1,14718
1,60808
1,40066
2,86996
1,3460
1,53119
4,18646
1,78256
1,2476
1,88646
2,3037
1,52501
5,22961
2,4162
2,1751
1,1748
3,27448
1,36841
1,2877
2,10104
30647-1,https://rebrickable.com/sets/30647-1/the-dripstone-cavern/?inventory=1
3,3022
1,86879
2,3024
5,87580
1,87083
1,14716
3,3003
1,3795
3,22388
1,18789
5,3024
1,3958
2,3700
5,6141
2,3713
1,4733
21246-1,https://rebrickable.com/sets/21246-1/the-deep-dark-battle/?inventory=1
22,3004
2,3008
13,3001
2,2456
3,3007
8,90258
20,3024
13,3023
9,3710
45,3022
16,2420
17,3020
9,3795
4,3035
6,3036
1,4032
2,11458
10,76959
2,32062
2,32056
3,73230
3,32000
12,2431
2,6636
3,14769
6,99563
3,43093
40,3003
1,3031
4,65509
44,98138
34,25269
3,3005
16,23969
3,3666
4,3460
1,91405
1,3832
1,3021
2,3033
20,87580
2,61409
3,3070
3,64644
13,6141
2,32524
4,15209
1,3009
5,2357
1,92947
4,98283
1,3034
4,18677
1,61408
2,32064
1,77765
4,3069
1,26603
1,3129
1,65510
1,4738
1,80835
1,96874
1,18787
4,3705
1,3707
1,3068
1,15462
4,4216
2,3131
1,3623
2,79194
2,20482
11,37775
1,28621
2,93160
